step,solver,pc,trial,runtime_ms
23,bcgs,ilu,1,245.578
23,bcgs,ilu,2,230.618
23,bcgs,ilu,3,250.331
23,bcgs,ilu,4,240.528
23,bcgs,ilu,5,236.865
23,bcgs,icc,1,178.941
23,bcgs,icc,2,180.195
23,bcgs,icc,3,179.954
23,bcgs,icc,4,179.526
23,bcgs,icc,5,181.954
23,bcgs,gamg,1,682.637
23,bcgs,gamg,2,683.075
23,bcgs,gamg,3,688.772
23,bcgs,gamg,4,680.72
23,bcgs,gamg,5,686.663
23,gmres,jacobi,1,695.464
23,gmres,jacobi,2,684.234
23,gmres,jacobi,3,686.74
23,gmres,jacobi,4,693.145
23,gmres,jacobi,5,684.746
23,gmres,sor,1,351.655
23,gmres,sor,2,347.13
23,gmres,sor,3,331.757
23,gmres,sor,4,331.119
23,gmres,sor,5,330.62
23,gmres,ilu,1,376.009
23,gmres,ilu,2,367.258
23,gmres,ilu,3,363.856
23,gmres,ilu,4,361.373
23,gmres,ilu,5,377.268
23,gmres,icc,1,293.552
23,gmres,icc,2,295.065
23,gmres,icc,3,293.153
23,gmres,icc,4,292.504
23,gmres,icc,5,301.867
23,gmres,gamg,1,782.031
23,gmres,gamg,2,787.797
23,gmres,gamg,3,778.329
23,gmres,gamg,4,788.278
23,gmres,gamg,5,776.43
24,cg,jacobi,1,230.311
24,cg,jacobi,2,240.201
24,cg,jacobi,3,247.636
24,cg,jacobi,4,249.387
24,cg,jacobi,5,249.531
24,cg,sor,1,136.84
24,cg,sor,2,138.401
24,cg,sor,3,139.064
24,cg,sor,4,141.537
24,cg,sor,5,141.146
24,cg,ilu,1,166.101
24,cg,ilu,2,167.623
24,cg,ilu,3,170.385
24,cg,ilu,4,166.422
24,cg,ilu,5,170.004
24,cg,icc,1,146.387
24,cg,icc,2,146.075
24,cg,icc,3,150.678
24,cg,icc,4,148.302
24,cg,icc,5,148.191
24,cg,gamg,1,670.337
24,cg,gamg,2,679.467
24,cg,gamg,3,670.509
24,cg,gamg,4,680.296
24,cg,gamg,5,675.438
24,bcgs,jacobi,1,275.54
24,bcgs,jacobi,2,282.196
24,bcgs,jacobi,3,281.776
24,bcgs,jacobi,4,287.607
24,bcgs,jacobi,5,282.835
24,bcgs,sor,1,220.232
24,bcgs,sor,2,217.412
24,bcgs,sor,3,218.407
24,bcgs,sor,4,219.525
24,bcgs,sor,5,223.027
24,bcgs,ilu,1,213.749
24,bcgs,ilu,2,208.187
24,bcgs,ilu,3,191.625
24,bcgs,ilu,4,245.156
24,bcgs,ilu,5,259.181
24,bcgs,icc,1,175.097
24,bcgs,icc,2,178.018
24,bcgs,icc,3,175.941
24,bcgs,icc,4,175.36
24,bcgs,icc,5,175.448
24,bcgs,gamg,1,673.967
24,bcgs,gamg,2,685.603
24,bcgs,gamg,3,674.3
24,bcgs,gamg,4,670.238
24,bcgs,gamg,5,675.11
24,gmres,jacobi,1,761.313
24,gmres,jacobi,2,755.261
24,gmres,jacobi,3,759.044
24,gmres,jacobi,4,754.307
24,gmres,jacobi,5,754.451
24,gmres,sor,1,340.109
24,gmres,sor,2,341.125
24,gmres,sor,3,335.794
24,gmres,sor,4,332.41
24,gmres,sor,5,337.628
24,gmres,ilu,1,389.415
24,gmres,ilu,2,389.387
24,gmres,ilu,3,405.384
24,gmres,ilu,4,390.192
24,gmres,ilu,5,390.107
24,gmres,icc,1,307.376
24,gmres,icc,2,305.309
24,gmres,icc,3,310.207
24,gmres,icc,4,308.148
24,gmres,icc,5,306.29
24,gmres,gamg,1,766.477
24,gmres,gamg,2,781.356
24,gmres,gamg,3,781.812
24,gmres,gamg,4,786.784
24,gmres,gamg,5,778.995
25,cg,jacobi,1,250.346
25,cg,jacobi,2,261.395
25,cg,jacobi,3,267.488
25,cg,jacobi,4,280.99
25,cg,jacobi,5,294.176
25,cg,sor,1,156.722
25,cg,sor,2,156.691
25,cg,sor,3,154.422
25,cg,sor,4,158.421
25,cg,sor,5,160.081
25,cg,ilu,1,217.664
25,cg,ilu,2,212.942
25,cg,ilu,3,209.217
25,cg,ilu,4,219.182
25,cg,ilu,5,246.419
25,cg,icc,1,166.63
25,cg,icc,2,165.192
25,cg,icc,3,162.615
25,cg,icc,4,164.109
25,cg,icc,5,166.719
25,cg,gamg,1,709.832
25,cg,gamg,2,706.921
25,cg,gamg,3,702.46
25,cg,gamg,4,703.408
25,cg,gamg,5,688.145
25,bcgs,jacobi,1,297.566
25,bcgs,jacobi,2,302.619
25,bcgs,jacobi,3,293.574
25,bcgs,jacobi,4,295.895
25,bcgs,jacobi,5,295.453
25,bcgs,sor,1,224.413
25,bcgs,sor,2,221.709
25,bcgs,sor,3,223.404
25,bcgs,sor,4,228.445
25,bcgs,sor,5,226.534
25,bcgs,ilu,1,240
25,bcgs,ilu,2,220.732
25,bcgs,ilu,3,245.587
25,bcgs,ilu,4,239.064
25,bcgs,ilu,5,231.627
25,bcgs,icc,1,175.594
25,bcgs,icc,2,184.131
25,bcgs,icc,3,173.338
25,bcgs,icc,4,172.056
25,bcgs,icc,5,175.656
25,bcgs,gamg,1,791.418
25,bcgs,gamg,2,796.728
25,bcgs,gamg,3,793.311
25,bcgs,gamg,4,796.952
25,bcgs,gamg,5,791.781
25,gmres,jacobi,1,763.891
25,gmres,jacobi,2,755.082
25,gmres,jacobi,3,759.767
25,gmres,jacobi,4,758.025
25,gmres,jacobi,5,756.165
25,gmres,sor,1,348.355
25,gmres,sor,2,346.622
25,gmres,sor,3,341.411
25,gmres,sor,4,334.011
25,gmres,sor,5,345.272
25,gmres,ilu,1,388.409
25,gmres,ilu,2,400.524
25,gmres,ilu,3,390.248
25,gmres,ilu,4,388.825
25,gmres,ilu,5,390.018
25,gmres,icc,1,313.189
25,gmres,icc,2,303.279
25,gmres,icc,3,312.305
25,gmres,icc,4,309.017
25,gmres,icc,5,301.537
25,gmres,gamg,1,800.42
25,gmres,gamg,2,780.862
25,gmres,gamg,3,786.449
25,gmres,gamg,4,782.828
25,gmres,gamg,5,778.096
26,cg,jacobi,1,251.499
26,cg,jacobi,2,278.14
26,cg,jacobi,3,281.766
26,cg,jacobi,4,284.229
26,cg,jacobi,5,298.432
26,cg,sor,1,160.053
26,cg,sor,2,160.273
26,cg,sor,3,160.821
26,cg,sor,4,164.044
26,cg,sor,5,161.941
26,cg,ilu,1,238.018
26,cg,ilu,2,219.083
26,cg,ilu,3,214.105
26,cg,ilu,4,210.734
26,cg,ilu,5,217.372
26,cg,icc,1,164.07
26,cg,icc,2,165.051
26,cg,icc,3,168.078
26,cg,icc,4,167.814
26,cg,icc,5,162.994
26,cg,gamg,1,698.623
26,cg,gamg,2,701.172
26,cg,gamg,3,707.713
26,cg,gamg,4,697.051
26,cg,gamg,5,705.799
26,bcgs,jacobi,1,336.33
26,bcgs,jacobi,2,325.609
26,bcgs,jacobi,3,333.279
26,bcgs,jacobi,4,336.236
26,bcgs,jacobi,5,334.421
26,bcgs,sor,1,229.431
26,bcgs,sor,2,222.155
26,bcgs,sor,3,221.381
26,bcgs,sor,4,221.879
26,bcgs,sor,5,220.436
26,bcgs,ilu,1,248.274
26,bcgs,ilu,2,247.902
26,bcgs,ilu,3,252.488
26,bcgs,ilu,4,246.338
26,bcgs,ilu,5,239.208
26,bcgs,icc,1,185.689
26,bcgs,icc,2,186.507
26,bcgs,icc,3,185.646
26,bcgs,icc,4,184.924
26,bcgs,icc,5,184.22
26,bcgs,gamg,1,713.168
26,bcgs,gamg,2,703.322
26,bcgs,gamg,3,708.526
26,bcgs,gamg,4,703.636
26,bcgs,gamg,5,703.076
26,gmres,jacobi,1,753.765
26,gmres,jacobi,2,758.875
26,gmres,jacobi,3,764.625
26,gmres,jacobi,4,762.598
26,gmres,jacobi,5,758.37
26,gmres,sor,1,346.061
26,gmres,sor,2,348.863
26,gmres,sor,3,343.726
26,gmres,sor,4,345.16
26,gmres,sor,5,339.412
26,gmres,ilu,1,395.616
26,gmres,ilu,2,401.466
26,gmres,ilu,3,389.304
26,gmres,ilu,4,394.52
26,gmres,ilu,5,398.579
26,gmres,icc,1,304.65
26,gmres,icc,2,304.552
26,gmres,icc,3,309.302
26,gmres,icc,4,305.32
26,gmres,icc,5,301.226
26,gmres,gamg,1,796.114
26,gmres,gamg,2,784.893
26,gmres,gamg,3,775.904
26,gmres,gamg,4,775.762
26,gmres,gamg,5,786.711
27,cg,jacobi,1,231.294
27,cg,jacobi,2,246.127
27,cg,jacobi,3,276.918
27,cg,jacobi,4,284.681
27,cg,jacobi,5,285.321
27,cg,sor,1,152.832
27,cg,sor,2,160.06
27,cg,sor,3,160.041
27,cg,sor,4,161.947
27,cg,sor,5,161.736
27,cg,ilu,1,223.731
27,cg,ilu,2,216.824
27,cg,ilu,3,233.176
27,cg,ilu,4,228.777
27,cg,ilu,5,230.558
27,cg,icc,1,168.173
27,cg,icc,2,169.162
27,cg,icc,3,172.703
27,cg,icc,4,170.387
27,cg,icc,5,170.781
27,cg,gamg,1,735.424
27,cg,gamg,2,742.279
27,cg,gamg,3,746.067
27,cg,gamg,4,746.656
27,cg,gamg,5,739.464
27,bcgs,jacobi,1,322.628
27,bcgs,jacobi,2,332.579
27,bcgs,jacobi,3,324.139
27,bcgs,jacobi,4,319.512
27,bcgs,jacobi,5,323.327
27,bcgs,sor,1,240.581
27,bcgs,sor,2,236.087
27,bcgs,sor,3,231.553
27,bcgs,sor,4,237.418
27,bcgs,sor,5,234.995
27,bcgs,ilu,1,272.827
27,bcgs,ilu,2,270.36
27,bcgs,ilu,3,270.899
27,bcgs,ilu,4,282.879
27,bcgs,ilu,5,273.098
27,bcgs,icc,1,195.888
27,bcgs,icc,2,193.651
27,bcgs,icc,3,194.298
27,bcgs,icc,4,193.918
27,bcgs,icc,5,194.347
27,bcgs,gamg,1,856.518
27,bcgs,gamg,2,859.93
27,bcgs,gamg,3,854.725
27,bcgs,gamg,4,852.756
27,bcgs,gamg,5,854.78
27,gmres,jacobi,1,742.762
27,gmres,jacobi,2,741.521
27,gmres,jacobi,3,737.324
27,gmres,jacobi,4,743.274
27,gmres,jacobi,5,741.562
27,gmres,sor,1,351.743
27,gmres,sor,2,352.729
27,gmres,sor,3,350.089
27,gmres,sor,4,345.673
27,gmres,sor,5,355.552
27,gmres,ilu,1,376.447
27,gmres,ilu,2,393.467
27,gmres,ilu,3,393.745
27,gmres,ilu,4,402.153
27,gmres,ilu,5,395.396
27,gmres,icc,1,302.388
27,gmres,icc,2,315.279
27,gmres,icc,3,308.357
27,gmres,icc,4,301.544
27,gmres,icc,5,316.687
27,gmres,gamg,1,823.212
27,gmres,gamg,2,828.355
27,gmres,gamg,3,821.426
27,gmres,gamg,4,825.678
27,gmres,gamg,5,819.704
28,cg,jacobi,1,230.889
28,cg,jacobi,2,249.059
28,cg,jacobi,3,264.32
28,cg,jacobi,4,280.26
28,cg,jacobi,5,280.685
28,cg,sor,1,150.316
28,cg,sor,2,151.372
28,cg,sor,3,154.962
28,cg,sor,4,156.874
28,cg,sor,5,157.967
28,cg,ilu,1,212.106
28,cg,ilu,2,217.504
28,cg,ilu,3,219.324
28,cg,ilu,4,261.107
28,cg,ilu,5,248.707
28,cg,icc,1,173.822
28,cg,icc,2,171.952
28,cg,icc,3,172.498
28,cg,icc,4,175.038
28,cg,icc,5,173.833
28,cg,gamg,1,710.919
28,cg,gamg,2,747.132
28,cg,gamg,3,753.58
28,cg,gamg,4,696.52
28,cg,gamg,5,705.572
28,bcgs,jacobi,1,267.206
28,bcgs,jacobi,2,266.914
28,bcgs,jacobi,3,265.296
28,bcgs,jacobi,4,262.492
28,bcgs,jacobi,5,266.628
28,bcgs,sor,1,208.991
28,bcgs,sor,2,208.619
28,bcgs,sor,3,205.739
28,bcgs,sor,4,206.481
28,bcgs,sor,5,212.462
28,bcgs,ilu,1,269.606
28,bcgs,ilu,2,237.796
28,bcgs,ilu,3,233.008
28,bcgs,ilu,4,225.76
28,bcgs,ilu,5,255.285
28,bcgs,icc,1,191.498
28,bcgs,icc,2,191.036
28,bcgs,icc,3,187.643
28,bcgs,icc,4,191.636
28,bcgs,icc,5,188.035
28,bcgs,gamg,1,674.549
28,bcgs,gamg,2,681.212
28,bcgs,gamg,3,686.657
28,bcgs,gamg,4,685.354
28,bcgs,gamg,5,687.929
28,gmres,jacobi,1,721.818
28,gmres,jacobi,2,724.599
28,gmres,jacobi,3,709.326
28,gmres,jacobi,4,711.638
28,gmres,jacobi,5,713.151
28,gmres,sor,1,336.567
28,gmres,sor,2,335.811
28,gmres,sor,3,344.485
28,gmres,sor,4,338.424
28,gmres,sor,5,339.495
28,gmres,ilu,1,386.431
28,gmres,ilu,2,378.854
28,gmres,ilu,3,381.842
28,gmres,ilu,4,376.524
28,gmres,ilu,5,376.558
28,gmres,icc,1,303.588
28,gmres,icc,2,298.262
28,gmres,icc,3,298.572
28,gmres,icc,4,297.727
28,gmres,icc,5,299.556
28,gmres,gamg,1,786.623
28,gmres,gamg,2,786.452
28,gmres,gamg,3,788.461
28,gmres,gamg,4,792.849
28,gmres,gamg,5,774.967
29,cg,jacobi,1,207.343
29,cg,jacobi,2,241.419
29,cg,jacobi,3,253.627
29,cg,jacobi,4,256.033
29,cg,jacobi,5,265.331
29,cg,sor,1,157.72
29,cg,sor,2,159.234
29,cg,sor,3,155.678
29,cg,sor,4,155.228
29,cg,sor,5,157.459
29,cg,ilu,1,198.658
29,cg,ilu,2,233.905
29,cg,ilu,3,223.747
29,cg,ilu,4,223.504
29,cg,ilu,5,202.962
29,cg,icc,1,167.08
29,cg,icc,2,162.931
29,cg,icc,3,164.806
29,cg,icc,4,164.579
29,cg,icc,5,166.232
29,cg,gamg,1,699.453
29,cg,gamg,2,708.213
29,cg,gamg,3,717.821
29,cg,gamg,4,708.391
29,cg,gamg,5,710.272
29,bcgs,jacobi,1,306.566
29,bcgs,jacobi,2,313.929
29,bcgs,jacobi,3,298.038
29,bcgs,jacobi,4,302.78
29,bcgs,jacobi,5,299.987
29,bcgs,sor,1,212.192
29,bcgs,sor,2,212.859
29,bcgs,sor,3,215.44
29,bcgs,sor,4,217.133
29,bcgs,sor,5,214.103
29,bcgs,ilu,1,222.378
29,bcgs,ilu,2,191.829
29,bcgs,ilu,3,219.007
29,bcgs,ilu,4,233.272
29,bcgs,ilu,5,231.557
29,bcgs,icc,1,179.126
29,bcgs,icc,2,179.043
29,bcgs,icc,3,174.363
29,bcgs,icc,4,174.786
29,bcgs,icc,5,175.966
29,bcgs,gamg,1,668.118
29,bcgs,gamg,2,665.361
29,bcgs,gamg,3,661.882
29,bcgs,gamg,4,682.626
29,bcgs,gamg,5,661.914
29,gmres,jacobi,1,723.463
29,gmres,jacobi,2,715.812
29,gmres,jacobi,3,723.282
29,gmres,jacobi,4,725.095
29,gmres,jacobi,5,719.679
29,gmres,sor,1,343.16
29,gmres,sor,2,340.121
29,gmres,sor,3,338.045
29,gmres,sor,4,341.592
29,gmres,sor,5,338.236
29,gmres,ilu,1,398.123
29,gmres,ilu,2,391.093
29,gmres,ilu,3,380.973
29,gmres,ilu,4,389.43
29,gmres,ilu,5,383.733
29,gmres,icc,1,294.445
29,gmres,icc,2,302.293
29,gmres,icc,3,299.081
29,gmres,icc,4,298.168
29,gmres,icc,5,288.997
29,gmres,gamg,1,799.606
29,gmres,gamg,2,791.124
29,gmres,gamg,3,793.299
29,gmres,gamg,4,789.977
29,gmres,gamg,5,810.144
30,cg,jacobi,1,226.778
30,cg,jacobi,2,301.157
30,cg,jacobi,3,309.956
30,cg,jacobi,4,316.136
30,cg,jacobi,5,317.822
30,cg,sor,1,164.467
30,cg,sor,2,164.003
30,cg,sor,3,166.526
30,cg,sor,4,163.098
30,cg,sor,5,166.029
30,cg,ilu,1,220.568
30,cg,ilu,2,202.114
30,cg,ilu,3,220.541
30,cg,ilu,4,201.471
30,cg,ilu,5,217.516
30,cg,icc,1,166.16
30,cg,icc,2,166.24
30,cg,icc,3,165.974
30,cg,icc,4,166.303
30,cg,icc,5,164.322
30,cg,gamg,1,712.152
30,cg,gamg,2,704.434
30,cg,gamg,3,726.542
30,cg,gamg,4,712.021
30,cg,gamg,5,708.866
30,bcgs,jacobi,1,332.703
30,bcgs,jacobi,2,329.664
30,bcgs,jacobi,3,335.925
30,bcgs,jacobi,4,333.972
30,bcgs,jacobi,5,338.668
30,bcgs,sor,1,230.628
30,bcgs,sor,2,228.064
30,bcgs,sor,3,229.281
30,bcgs,sor,4,222.501
30,bcgs,sor,5,230.792
30,bcgs,ilu,1,240.345
30,bcgs,ilu,2,221.386
30,bcgs,ilu,3,195.984
30,bcgs,ilu,4,214.672
30,bcgs,ilu,5,229.523
30,bcgs,icc,1,174.703
30,bcgs,icc,2,175.243
30,bcgs,icc,3,174.1
30,bcgs,icc,4,180.431
30,bcgs,icc,5,178.286
30,bcgs,gamg,1,823.926
30,bcgs,gamg,2,820.572
30,bcgs,gamg,3,816.187
30,bcgs,gamg,4,814.371
30,bcgs,gamg,5,835.911
30,gmres,jacobi,1,727.619
30,gmres,jacobi,2,721.641
30,gmres,jacobi,3,723.215
30,gmres,jacobi,4,731.452
30,gmres,jacobi,5,722.395
30,gmres,sor,1,330.296
30,gmres,sor,2,330.802
30,gmres,sor,3,338.339
30,gmres,sor,4,338.836
30,gmres,sor,5,335.019
30,gmres,ilu,1,380.288
30,gmres,ilu,2,389.656
30,gmres,ilu,3,383.038
30,gmres,ilu,4,389.175
30,gmres,ilu,5,383.421
30,gmres,icc,1,303.604
30,gmres,icc,2,299.877
30,gmres,icc,3,299.479
30,gmres,icc,4,296.741
30,gmres,icc,5,302.574
30,gmres,gamg,1,803.849
30,gmres,gamg,2,777.975
30,gmres,gamg,3,779.617
30,gmres,gamg,4,784.536
30,gmres,gamg,5,799.977
31,cg,jacobi,1,277.837
31,cg,jacobi,2,312.356
31,cg,jacobi,3,318.923
31,cg,jacobi,4,319.872
31,cg,jacobi,5,333.222
31,cg,sor,1,167.957
31,cg,sor,2,164.969
31,cg,sor,3,163.44
31,cg,sor,4,162.557
31,cg,sor,5,164.708
31,cg,ilu,1,206.336
31,cg,ilu,2,236.699
31,cg,ilu,3,235.889
31,cg,ilu,4,212.695
31,cg,ilu,5,217.427
31,cg,icc,1,165.468
31,cg,icc,2,165.649
31,cg,icc,3,167.084
31,cg,icc,4,167.646
31,cg,icc,5,167.004
31,cg,gamg,1,701.164
31,cg,gamg,2,701.795
31,cg,gamg,3,712.502
31,cg,gamg,4,712.166
31,cg,gamg,5,707.972
31,bcgs,jacobi,1,288.943
31,bcgs,jacobi,2,288.6
31,bcgs,jacobi,3,286.47
31,bcgs,jacobi,4,285.989
31,bcgs,jacobi,5,301.96
31,bcgs,sor,1,227.721
31,bcgs,sor,2,216.629
31,bcgs,sor,3,227.715
31,bcgs,sor,4,223.339
31,bcgs,sor,5,223.586
31,bcgs,ilu,1,258.775
31,bcgs,ilu,2,250.68
31,bcgs,ilu,3,247.244
31,bcgs,ilu,4,234.132
31,bcgs,ilu,5,228.531
31,bcgs,icc,1,176.874
31,bcgs,icc,2,178.536
31,bcgs,icc,3,176.914
31,bcgs,icc,4,176.819
31,bcgs,icc,5,176.435
31,bcgs,gamg,1,817.91
31,bcgs,gamg,2,828.962
31,bcgs,gamg,3,827.692
31,bcgs,gamg,4,844.176
31,bcgs,gamg,5,824.069
31,gmres,jacobi,1,721.24
31,gmres,jacobi,2,718.108
31,gmres,jacobi,3,719.382
31,gmres,jacobi,4,725.267
31,gmres,jacobi,5,721.254
31,gmres,sor,1,348.243
31,gmres,sor,2,342.537
31,gmres,sor,3,338.112
31,gmres,sor,4,343.715
31,gmres,sor,5,342.576
31,gmres,ilu,1,398.275
31,gmres,ilu,2,384.467
31,gmres,ilu,3,382.754
31,gmres,ilu,4,386.283
31,gmres,ilu,5,384.328
31,gmres,icc,1,295.366
31,gmres,icc,2,301.17
31,gmres,icc,3,302.453
31,gmres,icc,4,295.728
31,gmres,icc,5,298.352
31,gmres,gamg,1,801.289
31,gmres,gamg,2,783.537
31,gmres,gamg,3,787.564
31,gmres,gamg,4,792.684
31,gmres,gamg,5,809.195
32,cg,jacobi,1,221.775
32,cg,jacobi,2,285.625
32,cg,jacobi,3,316.302
32,cg,jacobi,4,316.001
32,cg,jacobi,5,316.246
32,cg,sor,1,166.498
32,cg,sor,2,166.316
32,cg,sor,3,169.675
32,cg,sor,4,164.423
32,cg,sor,5,166.972
32,cg,ilu,1,221.006
32,cg,ilu,2,212.443
32,cg,ilu,3,225.087
32,cg,ilu,4,215.775
32,cg,ilu,5,226.701
32,cg,icc,1,166.862
32,cg,icc,2,167.367
32,cg,icc,3,167.249
32,cg,icc,4,165.979
32,cg,icc,5,164.956
32,cg,gamg,1,753.709
32,cg,gamg,2,752.264
32,cg,gamg,3,759.95
32,cg,gamg,4,749.889
32,cg,gamg,5,748.485
32,bcgs,jacobi,1,303.593
32,bcgs,jacobi,2,307.21
32,bcgs,jacobi,3,304.702
32,bcgs,jacobi,4,306.053
32,bcgs,jacobi,5,307.989
32,bcgs,sor,1,205.903
32,bcgs,sor,2,204.632
32,bcgs,sor,3,206.079
32,bcgs,sor,4,202.379
32,bcgs,sor,5,203.196
32,bcgs,ilu,1,220.353
32,bcgs,ilu,2,204.914
32,bcgs,ilu,3,193.563
32,bcgs,ilu,4,192.067
32,bcgs,ilu,5,187.547
32,bcgs,icc,1,166.628
32,bcgs,icc,2,166.764
32,bcgs,icc,3,165.511
32,bcgs,icc,4,163.25
32,bcgs,icc,5,171.853
32,bcgs,gamg,1,726.714
32,bcgs,gamg,2,717.655
32,bcgs,gamg,3,715.335
32,bcgs,gamg,4,714.078
32,bcgs,gamg,5,719.534
32,gmres,jacobi,1,815.924
32,gmres,jacobi,2,815.235
32,gmres,jacobi,3,813.954
32,gmres,jacobi,4,822.39
32,gmres,jacobi,5,813.247
32,gmres,sor,1,344.643
32,gmres,sor,2,337.452
32,gmres,sor,3,340.553
32,gmres,sor,4,338.625
32,gmres,sor,5,330.385
32,gmres,ilu,1,357.902
32,gmres,ilu,2,393.728
32,gmres,ilu,3,386.677
32,gmres,ilu,4,390.767
32,gmres,ilu,5,392.283
32,gmres,icc,1,301.058
32,gmres,icc,2,304.777
32,gmres,icc,3,303.15
32,gmres,icc,4,298.908
32,gmres,icc,5,305.796
32,gmres,gamg,1,822.493
32,gmres,gamg,2,809.132
32,gmres,gamg,3,803.283
32,gmres,gamg,4,781.651
32,gmres,gamg,5,814.422
33,cg,jacobi,1,225.514
33,cg,jacobi,2,284.23
33,cg,jacobi,3,296.028
33,cg,jacobi,4,297.914
33,cg,jacobi,5,307.777
33,cg,sor,1,161.009
33,cg,sor,2,159.615
33,cg,sor,3,162.224
33,cg,sor,4,160.429
33,cg,sor,5,159.792
33,cg,ilu,1,233.871
33,cg,ilu,2,230.561
33,cg,ilu,3,237.396
33,cg,ilu,4,209.097
33,cg,ilu,5,201.678
33,cg,icc,1,161.039
33,cg,icc,2,164.344
33,cg,icc,3,164.633
33,cg,icc,4,166.616
33,cg,icc,5,167.085
33,cg,gamg,1,747.875
33,cg,gamg,2,747.503
33,cg,gamg,3,758.265
33,cg,gamg,4,757.544
33,cg,gamg,5,757.173
33,bcgs,jacobi,1,315.669
33,bcgs,jacobi,2,310.886
33,bcgs,jacobi,3,312.978
33,bcgs,jacobi,4,320.809
33,bcgs,jacobi,5,321.424
33,bcgs,sor,1,209.788
33,bcgs,sor,2,213.91
33,bcgs,sor,3,209.187
33,bcgs,sor,4,211.637
33,bcgs,sor,5,209.221
33,bcgs,ilu,1,253.054
33,bcgs,ilu,2,247.146
33,bcgs,ilu,3,236.643
33,bcgs,ilu,4,231.745
33,bcgs,ilu,5,233.506
33,bcgs,icc,1,179.167
33,bcgs,icc,2,176.445
33,bcgs,icc,3,175.361
33,bcgs,icc,4,174.516
33,bcgs,icc,5,177.022
33,bcgs,gamg,1,693.758
33,bcgs,gamg,2,677.82
33,bcgs,gamg,3,691.445
33,bcgs,gamg,4,688.025
33,bcgs,gamg,5,705.012
33,gmres,jacobi,1,813.87
33,gmres,jacobi,2,812.445
33,gmres,jacobi,3,803.44
33,gmres,jacobi,4,810.115
33,gmres,jacobi,5,819.392
33,gmres,sor,1,338.801
33,gmres,sor,2,343.603
33,gmres,sor,3,340.639
33,gmres,sor,4,339.425
33,gmres,sor,5,341.66
33,gmres,ilu,1,380.665
33,gmres,ilu,2,402.652
33,gmres,ilu,3,383.99
33,gmres,ilu,4,383.493
33,gmres,ilu,5,391.992
33,gmres,icc,1,303.036
33,gmres,icc,2,301.809
33,gmres,icc,3,302.221
33,gmres,icc,4,303.156
33,gmres,icc,5,298.972
33,gmres,gamg,1,817.592
33,gmres,gamg,2,820.193
33,gmres,gamg,3,799.096
33,gmres,gamg,4,800.78
33,gmres,gamg,5,822.261
34,cg,jacobi,1,220.06
34,cg,jacobi,2,243.945
34,cg,jacobi,3,300.985
34,cg,jacobi,4,312.649
34,cg,jacobi,5,312.79
34,cg,sor,1,165.686
34,cg,sor,2,165.441
34,cg,sor,3,165.428
34,cg,sor,4,166.056
34,cg,sor,5,164.429
34,cg,ilu,1,177.362
34,cg,ilu,2,157.12
34,cg,ilu,3,152.251
34,cg,ilu,4,155.383
34,cg,ilu,5,172.398
34,cg,icc,1,152.113
34,cg,icc,2,151.6
34,cg,icc,3,151.24
34,cg,icc,4,151.279
34,cg,icc,5,151.369
34,cg,gamg,1,727.377
34,cg,gamg,2,725.11
34,cg,gamg,3,740.179
34,cg,gamg,4,737.379
34,cg,gamg,5,731.307
34,bcgs,jacobi,1,301.185
34,bcgs,jacobi,2,298.005
34,bcgs,jacobi,3,297.919
34,bcgs,jacobi,4,301.818
34,bcgs,jacobi,5,297.873
34,bcgs,sor,1,207.362
34,bcgs,sor,2,210.177
34,bcgs,sor,3,208.874
34,bcgs,sor,4,207.488
34,bcgs,sor,5,207.491
34,bcgs,ilu,1,200.844
34,bcgs,ilu,2,190.811
34,bcgs,ilu,3,185.03
34,bcgs,ilu,4,186.088
34,bcgs,ilu,5,185.117
34,bcgs,icc,1,174.964
34,bcgs,icc,2,174.43
34,bcgs,icc,3,176.418
34,bcgs,icc,4,174.748
34,bcgs,icc,5,176.768
34,bcgs,gamg,1,688.007
34,bcgs,gamg,2,667.415
34,bcgs,gamg,3,666.182
34,bcgs,gamg,4,660.705
34,bcgs,gamg,5,658.93
34,gmres,jacobi,1,790.321
34,gmres,jacobi,2,790.388
34,gmres,jacobi,3,800.796
34,gmres,jacobi,4,801.518
34,gmres,jacobi,5,804.249
34,gmres,sor,1,329.503
34,gmres,sor,2,326.618
34,gmres,sor,3,328.439
34,gmres,sor,4,339.079
34,gmres,sor,5,338.66
34,gmres,ilu,1,386.366
34,gmres,ilu,2,380.827
34,gmres,ilu,3,385.533
34,gmres,ilu,4,391.76
34,gmres,ilu,5,385.601
34,gmres,icc,1,294.875
34,gmres,icc,2,301.902
34,gmres,icc,3,304.708
34,gmres,icc,4,298.949
34,gmres,icc,5,306.7
34,gmres,gamg,1,811.087
34,gmres,gamg,2,824.418
34,gmres,gamg,3,815.174
34,gmres,gamg,4,807.2
34,gmres,gamg,5,802.116
35,cg,jacobi,1,214.878
35,cg,jacobi,2,229.553
35,cg,jacobi,3,251.642
35,cg,jacobi,4,254.071
35,cg,jacobi,5,285.654
35,cg,sor,1,154.416
35,cg,sor,2,152.777
35,cg,sor,3,156.692
35,cg,sor,4,155.95
35,cg,sor,5,159.386
35,cg,ilu,1,225.897
35,cg,ilu,2,216.409
35,cg,ilu,3,208.586
35,cg,ilu,4,209.194
35,cg,ilu,5,213.058
35,cg,icc,1,165.222
35,cg,icc,2,170.164
35,cg,icc,3,170.553
35,cg,icc,4,165.875
35,cg,icc,5,163.784
