step,solver,pc,trial,runtime_ms
23,cg,ilu,1,123.302
23,cg,ilu,2,108.609
23,cg,ilu,3,107.674
23,cg,ilu,4,107.529
23,cg,ilu,5,106.993
23,cg,icc,1,107.4
23,cg,icc,2,107.545
23,cg,icc,3,107.637
23,cg,icc,4,107.729
23,cg,icc,5,107.889
23,cg,gamg,1,581.314
23,cg,gamg,2,596.382
23,cg,gamg,3,603.551
23,cg,gamg,4,604.575
23,cg,gamg,5,605.696
23,bcgs,jacobi,1,271.202
23,bcgs,jacobi,2,270.444
23,bcgs,jacobi,3,270.459
23,bcgs,jacobi,4,270.723
23,bcgs,jacobi,5,270.532
23,bcgs,sor,1,191.434
23,bcgs,sor,2,191.29
23,bcgs,sor,3,191.555
23,bcgs,sor,4,191.457
23,bcgs,sor,5,191.432
23,bcgs,ilu,1,182.207
23,bcgs,ilu,2,163.556
23,bcgs,ilu,3,161.224
23,bcgs,ilu,4,159.814
23,bcgs,ilu,5,159.485
23,bcgs,icc,1,169.317
23,bcgs,icc,2,166.87
23,bcgs,icc,3,166.303
23,bcgs,icc,4,166.331
23,bcgs,icc,5,166.217
23,bcgs,gamg,1,621.654
23,bcgs,gamg,2,624.659
23,bcgs,gamg,3,630.977
23,bcgs,gamg,4,632.536
23,bcgs,gamg,5,632.865
23,gmres,jacobi,1,651.871
23,gmres,jacobi,2,649.346
23,gmres,jacobi,3,649.704
23,gmres,jacobi,4,649.321
23,gmres,jacobi,5,649.725
23,gmres,sor,1,315.13
23,gmres,sor,2,314.891
23,gmres,sor,3,314.916
23,gmres,sor,4,314.864
23,gmres,sor,5,314.921
23,gmres,ilu,1,305.749
23,gmres,ilu,2,310.542
23,gmres,ilu,3,308.579
23,gmres,ilu,4,310.822
23,gmres,ilu,5,310.076
23,gmres,icc,1,283.511
23,gmres,icc,2,282.962
23,gmres,icc,3,283.268
23,gmres,icc,4,283.145
23,gmres,icc,5,282.913
23,gmres,gamg,1,736.971
23,gmres,gamg,2,734.922
23,gmres,gamg,3,735.44
23,gmres,gamg,4,736.113
23,gmres,gamg,5,735.955
step,solver,pc,trial,runtime_ms
24,cg,jacobi,1,171.318
24,cg,jacobi,2,170.865
24,cg,jacobi,3,170.797
24,cg,jacobi,4,170.816
24,cg,jacobi,5,170.817
24,cg,sor,1,107.092
24,cg,sor,2,106.701
24,cg,sor,3,106.845
24,cg,sor,4,106.932
24,cg,sor,5,107.018
24,cg,ilu,1,122.937
24,cg,ilu,2,109.852
24,cg,ilu,3,104.834
24,cg,ilu,4,105.851
24,cg,ilu,5,106.62
24,cg,icc,1,107.334
24,cg,icc,2,107.35
24,cg,icc,3,107.471
24,cg,icc,4,107.456
24,cg,icc,5,107.343
24,cg,gamg,1,598.409
24,cg,gamg,2,608.146
24,cg,gamg,3,614.297
24,cg,gamg,4,619.572
24,cg,gamg,5,626.214
24,bcgs,jacobi,1,258.525
24,bcgs,jacobi,2,258.483
24,bcgs,jacobi,3,257.974
24,bcgs,jacobi,4,258.517
24,bcgs,jacobi,5,258.314
24,bcgs,sor,1,202.96
24,bcgs,sor,2,203.093
24,bcgs,sor,3,202.837
24,bcgs,sor,4,202.827
24,bcgs,sor,5,202.584
24,bcgs,ilu,1,181.176
24,bcgs,ilu,2,166.33
24,bcgs,ilu,3,164.642
24,bcgs,ilu,4,163.906
24,bcgs,ilu,5,163.737
24,bcgs,icc,1,162.557
24,bcgs,icc,2,161.693
24,bcgs,icc,3,161.382
24,bcgs,icc,4,162.964
24,bcgs,icc,5,162.018
24,bcgs,gamg,1,612.643
24,bcgs,gamg,2,614.372
24,bcgs,gamg,3,616.01
24,bcgs,gamg,4,617.45
24,bcgs,gamg,5,617.182
24,gmres,jacobi,1,707.953
24,gmres,jacobi,2,705.827
24,gmres,jacobi,3,705.938
24,gmres,jacobi,4,705.442
24,gmres,jacobi,5,705.488
24,gmres,sor,1,312.545
24,gmres,sor,2,312.467
24,gmres,sor,3,312.451
24,gmres,sor,4,312.229
24,gmres,sor,5,312.569
24,gmres,ilu,1,306.95
24,gmres,ilu,2,310.715
24,gmres,ilu,3,309.02
24,gmres,ilu,4,310.446
24,gmres,ilu,5,312.585
24,gmres,icc,1,282.528
24,gmres,icc,2,282.766
24,gmres,icc,3,282.713
24,gmres,icc,4,282.716
24,gmres,icc,5,282.386
24,gmres,gamg,1,710.45
24,gmres,gamg,2,708.141
24,gmres,gamg,3,708.505
24,gmres,gamg,4,709.084
24,gmres,gamg,5,708.986
step,solver,pc,trial,runtime_ms
25,cg,jacobi,1,174.336
25,cg,jacobi,2,174.542
25,cg,jacobi,3,174.4
25,cg,jacobi,4,174.715
25,cg,jacobi,5,174.677
25,cg,sor,1,108.748
25,cg,sor,2,108.314
25,cg,sor,3,108.377
25,cg,sor,4,108.386
25,cg,sor,5,108.45
25,cg,ilu,1,126.238
25,cg,ilu,2,111.492
25,cg,ilu,3,114.064
25,cg,ilu,4,109.143
25,cg,ilu,5,109.705
25,cg,icc,1,110.588
25,cg,icc,2,110.519
25,cg,icc,3,110.618
25,cg,icc,4,110.687
25,cg,icc,5,110.86
25,cg,gamg,1,599.643
25,cg,gamg,2,613.397
25,cg,gamg,3,618.576
25,cg,gamg,4,623.392
25,cg,gamg,5,626.596
25,bcgs,jacobi,1,267.882
25,bcgs,jacobi,2,267.09
25,bcgs,jacobi,3,267.265
25,bcgs,jacobi,4,267.13
25,bcgs,jacobi,5,267.252
25,bcgs,sor,1,200.831
25,bcgs,sor,2,200.672
25,bcgs,sor,3,200.852
25,bcgs,sor,4,200.814
25,bcgs,sor,5,201.02
25,bcgs,ilu,1,172.393
25,bcgs,ilu,2,159.424
25,bcgs,ilu,3,157.851
25,bcgs,ilu,4,157.618
25,bcgs,ilu,5,157.357
25,bcgs,icc,1,163.316
25,bcgs,icc,2,163.758
25,bcgs,icc,3,163.665
25,bcgs,icc,4,163.96
25,bcgs,icc,5,163.709
25,bcgs,gamg,1,717.084
25,bcgs,gamg,2,716.703
25,bcgs,gamg,3,720.053
25,bcgs,gamg,4,718.366
25,bcgs,gamg,5,720.111
25,gmres,jacobi,1,707.571
25,gmres,jacobi,2,705.813
25,gmres,jacobi,3,705.016
25,gmres,jacobi,4,705.463
25,gmres,jacobi,5,705.219
25,gmres,sor,1,311.787
25,gmres,sor,2,311.258
25,gmres,sor,3,311.335
25,gmres,sor,4,311.375
25,gmres,sor,5,311.176
25,gmres,ilu,1,309.991
25,gmres,ilu,2,308.616
25,gmres,ilu,3,310.553
25,gmres,ilu,4,311.568
25,gmres,ilu,5,310.255
25,gmres,icc,1,282.189
25,gmres,icc,2,281.946
25,gmres,icc,3,282.31
25,gmres,icc,4,282.129
25,gmres,icc,5,282.225
25,gmres,gamg,1,711.297
25,gmres,gamg,2,709.856
25,gmres,gamg,3,709.841
25,gmres,gamg,4,711.062
25,gmres,gamg,5,710.604
step,solver,pc,trial,runtime_ms
26,cg,jacobi,1,171.588
26,cg,jacobi,2,171.512
26,cg,jacobi,3,171.715
26,cg,jacobi,4,171.756
26,cg,jacobi,5,171.813
26,cg,sor,1,107.584
26,cg,sor,2,107.224
26,cg,sor,3,107.455
26,cg,sor,4,107.507
26,cg,sor,5,107.656
26,cg,ilu,1,126.143
26,cg,ilu,2,112.138
26,cg,ilu,3,106.888
26,cg,ilu,4,107.041
26,cg,ilu,5,106.777
26,cg,icc,1,108.451
26,cg,icc,2,108.369
26,cg,icc,3,108.374
26,cg,icc,4,108.49
26,cg,icc,5,108.387
26,cg,gamg,1,601.207
26,cg,gamg,2,614.197
26,cg,gamg,3,619.41
26,cg,gamg,4,622.876
26,cg,gamg,5,626.789
26,bcgs,jacobi,1,304.881
26,bcgs,jacobi,2,302.04
26,bcgs,jacobi,3,302.195
26,bcgs,jacobi,4,302.175
26,bcgs,jacobi,5,302.569
26,bcgs,sor,1,200.211
26,bcgs,sor,2,200.198
26,bcgs,sor,3,200.004
26,bcgs,sor,4,200.017
26,bcgs,sor,5,199.918
26,bcgs,ilu,1,180.081
26,bcgs,ilu,2,165.748
26,bcgs,ilu,3,164.22
26,bcgs,ilu,4,163.303
26,bcgs,ilu,5,162.778
26,bcgs,icc,1,172.542
26,bcgs,icc,2,171.163
26,bcgs,icc,3,172.92
26,bcgs,icc,4,173.194
26,bcgs,icc,5,173.201
26,bcgs,gamg,1,633.031
26,bcgs,gamg,2,634.412
26,bcgs,gamg,3,634.308
26,bcgs,gamg,4,635
26,bcgs,gamg,5,637.865
26,gmres,jacobi,1,709.423
26,gmres,jacobi,2,706.986
26,gmres,jacobi,3,707.023
26,gmres,jacobi,4,707.057
26,gmres,jacobi,5,707.265
26,gmres,sor,1,311.783
26,gmres,sor,2,311.504
26,gmres,sor,3,311.552
26,gmres,sor,4,311.706
26,gmres,sor,5,311.62
26,gmres,ilu,1,305.108
26,gmres,ilu,2,310.886
26,gmres,ilu,3,308.024
26,gmres,ilu,4,307.986
26,gmres,ilu,5,307.217
26,gmres,icc,1,281.74
26,gmres,icc,2,281.657
26,gmres,icc,3,282.114
26,gmres,icc,4,281.882
26,gmres,icc,5,281.66
26,gmres,gamg,1,706.045
26,gmres,gamg,2,704.081
26,gmres,gamg,3,704.465
26,gmres,gamg,4,704.411
26,gmres,gamg,5,705.327
step,solver,pc,trial,runtime_ms
27,cg,jacobi,1,181.631
27,cg,jacobi,2,181.112
27,cg,jacobi,3,180.909
27,cg,jacobi,4,181.052
27,cg,jacobi,5,181.159
27,cg,sor,1,111.817
27,cg,sor,2,112.123
27,cg,sor,3,112.043
27,cg,sor,4,112.075
27,cg,sor,5,112.123
27,cg,ilu,1,133.364
27,cg,ilu,2,116.267
27,cg,ilu,3,110.527
27,cg,ilu,4,111.232
27,cg,ilu,5,111.462
27,cg,icc,1,113.271
27,cg,icc,2,113.294
27,cg,icc,3,113.423
27,cg,icc,4,113.289
27,cg,icc,5,113.561
27,cg,gamg,1,631.542
27,cg,gamg,2,641.875
27,cg,gamg,3,652.516
27,cg,gamg,4,656.62
27,cg,gamg,5,660.272
27,bcgs,jacobi,1,295.391
27,bcgs,jacobi,2,295.005
27,bcgs,jacobi,3,295.183
27,bcgs,jacobi,4,295.15
27,bcgs,jacobi,5,295.399
27,bcgs,sor,1,211.681
27,bcgs,sor,2,211.507
27,bcgs,sor,3,211.551
27,bcgs,sor,4,211.461
27,bcgs,sor,5,211.289
27,bcgs,ilu,1,197.095
27,bcgs,ilu,2,181.05
27,bcgs,ilu,3,178.109
27,bcgs,ilu,4,178.932
27,bcgs,ilu,5,178.112
27,bcgs,icc,1,177.755
27,bcgs,icc,2,177.216
27,bcgs,icc,3,177.756
27,bcgs,icc,4,177.673
27,bcgs,icc,5,176.402
27,bcgs,gamg,1,778.004
27,bcgs,gamg,2,780.196
27,bcgs,gamg,3,780.48
27,bcgs,gamg,4,782.286
27,bcgs,gamg,5,783.749
27,gmres,jacobi,1,696.354
27,gmres,jacobi,2,694.03
27,gmres,jacobi,3,693.744
27,gmres,jacobi,4,693.655
27,gmres,jacobi,5,694.107
27,gmres,sor,1,320.43
27,gmres,sor,2,320.168
27,gmres,sor,3,320.259
27,gmres,sor,4,320.626
27,gmres,sor,5,320.406
27,gmres,ilu,1,312.01
27,gmres,ilu,2,311.341
27,gmres,ilu,3,310.597
27,gmres,ilu,4,311.238
27,gmres,ilu,5,310.93
27,gmres,icc,1,285.08
27,gmres,icc,2,289.369
27,gmres,icc,3,285.663
27,gmres,icc,4,285.37
27,gmres,icc,5,285.221
27,gmres,gamg,1,747.6
27,gmres,gamg,2,745.123
27,gmres,gamg,3,745.676
27,gmres,gamg,4,745.427
27,gmres,gamg,5,746.156
step,solver,pc,trial,runtime_ms
28,cg,jacobi,1,181.473
28,cg,jacobi,2,181.307
28,cg,jacobi,3,181.303
28,cg,jacobi,4,181.563
28,cg,jacobi,5,181.634
28,cg,sor,1,112.396
28,cg,sor,2,112.091
28,cg,sor,3,112.219
28,cg,sor,4,112.211
28,cg,sor,5,112.328
28,cg,ilu,1,131.858
28,cg,ilu,2,117.524
28,cg,ilu,3,112.375
28,cg,ilu,4,112.127
28,cg,ilu,5,112.816
28,cg,icc,1,113.416
28,cg,icc,2,113.348
28,cg,icc,3,113.512
28,cg,icc,4,113.447
28,cg,icc,5,113.441
28,cg,gamg,1,625.115
28,cg,gamg,2,638.505
28,cg,gamg,3,646.332
28,cg,gamg,4,653.065
28,cg,gamg,5,656.193
28,bcgs,jacobi,1,249.801
28,bcgs,jacobi,2,249.436
28,bcgs,jacobi,3,249.484
28,bcgs,jacobi,4,249.393
28,bcgs,jacobi,5,249.598
28,bcgs,sor,1,191.57
28,bcgs,sor,2,191.457
28,bcgs,sor,3,191.457
28,bcgs,sor,4,191.459
28,bcgs,sor,5,191.313
28,bcgs,ilu,1,186.498
28,bcgs,ilu,2,172.416
28,bcgs,ilu,3,170.357
28,bcgs,ilu,4,169.068
28,bcgs,ilu,5,169.379
28,bcgs,icc,1,182.385
28,bcgs,icc,2,182.6
28,bcgs,icc,3,181.288
28,bcgs,icc,4,182.34
28,bcgs,icc,5,183.318
28,bcgs,gamg,1,644.224
28,bcgs,gamg,2,645.813
28,bcgs,gamg,3,647.554
28,bcgs,gamg,4,648.598
28,bcgs,gamg,5,649.668
28,gmres,jacobi,1,693.482
28,gmres,jacobi,2,690.473
28,gmres,jacobi,3,691.234
28,gmres,jacobi,4,691.361
28,gmres,jacobi,5,691.078
28,gmres,sor,1,317.454
28,gmres,sor,2,317.394
28,gmres,sor,3,317.179
28,gmres,sor,4,317.405
28,gmres,sor,5,317.376
28,gmres,ilu,1,311.513
28,gmres,ilu,2,313.517
28,gmres,ilu,3,312.799
28,gmres,ilu,4,312.468
28,gmres,ilu,5,314.287
28,gmres,icc,1,283.928
28,gmres,icc,2,284.36
28,gmres,icc,3,284.142
28,gmres,icc,4,284.128
28,gmres,icc,5,284.023
28,gmres,gamg,1,747.033
28,gmres,gamg,2,744.395
28,gmres,gamg,3,744.245
28,gmres,gamg,4,744.057
28,gmres,gamg,5,744.831
step,solver,pc,trial,runtime_ms
29,cg,jacobi,1,183.174
29,cg,jacobi,2,182.887
29,cg,jacobi,3,183
29,cg,jacobi,4,182.936
29,cg,jacobi,5,182.999
29,cg,sor,1,112.524
29,cg,sor,2,112.12
29,cg,sor,3,112.123
29,cg,sor,4,112.252
29,cg,sor,5,112.246
29,cg,ilu,1,132.735
29,cg,ilu,2,120.423
29,cg,ilu,3,113.987
29,cg,ilu,4,114.502
29,cg,ilu,5,114.4
29,cg,icc,1,115.221
29,cg,icc,2,115.347
29,cg,icc,3,115.404
29,cg,icc,4,115.327
29,cg,icc,5,115.302
29,cg,gamg,1,633.224
29,cg,gamg,2,646.359
29,cg,gamg,3,653.483
29,cg,gamg,4,659.379
29,cg,gamg,5,661.608
29,bcgs,jacobi,1,283.802
29,bcgs,jacobi,2,283.248
29,bcgs,jacobi,3,283.686
29,bcgs,jacobi,4,283.273
29,bcgs,jacobi,5,284.702
29,bcgs,sor,1,201.36
29,bcgs,sor,2,201.175
29,bcgs,sor,3,201.193
29,bcgs,sor,4,201.185
29,bcgs,sor,5,201.02
29,bcgs,ilu,1,182.288
29,bcgs,ilu,2,168.45
29,bcgs,ilu,3,174.306
29,bcgs,ilu,4,168.941
29,bcgs,ilu,5,165.698
29,bcgs,icc,1,169.7
29,bcgs,icc,2,169.288
29,bcgs,icc,3,168.243
29,bcgs,icc,4,170.021
29,bcgs,icc,5,168.255
29,bcgs,gamg,1,627.439
29,bcgs,gamg,2,626.814
29,bcgs,gamg,3,627.695
29,bcgs,gamg,4,628.586
29,bcgs,gamg,5,628.59
29,gmres,jacobi,1,693.231
29,gmres,jacobi,2,691.176
29,gmres,jacobi,3,691.004
29,gmres,jacobi,4,690.32
29,gmres,jacobi,5,690.398
29,gmres,sor,1,318.108
29,gmres,sor,2,317.98
29,gmres,sor,3,318.168
29,gmres,sor,4,318.091
29,gmres,sor,5,317.977
29,gmres,ilu,1,311.246
29,gmres,ilu,2,311.263
29,gmres,ilu,3,309.516
29,gmres,ilu,4,308.818
29,gmres,ilu,5,309.566
29,gmres,icc,1,283.862
29,gmres,icc,2,283.849
29,gmres,icc,3,283.92
29,gmres,icc,4,283.681
29,gmres,icc,5,284.04
29,gmres,gamg,1,744.659
29,gmres,gamg,2,742.865
29,gmres,gamg,3,743.724
29,gmres,gamg,4,743.308
29,gmres,gamg,5,743.167
step,solver,pc,trial,runtime_ms
30,cg,jacobi,1,181.2
30,cg,jacobi,2,181.035
30,cg,jacobi,3,180.969
30,cg,jacobi,4,180.924
30,cg,jacobi,5,180.906
30,cg,sor,1,110.997
30,cg,sor,2,110.579
30,cg,sor,3,110.717
30,cg,sor,4,110.705
30,cg,sor,5,110.738
30,cg,ilu,1,128.965
30,cg,ilu,2,115.376
30,cg,ilu,3,110.316
30,cg,ilu,4,110.672
30,cg,ilu,5,110.974
30,cg,icc,1,112.559
30,cg,icc,2,112.31
30,cg,icc,3,112.48
30,cg,icc,4,112.359
30,cg,icc,5,112.241
30,cg,gamg,1,624.568
30,cg,gamg,2,641.679
30,cg,gamg,3,648.001
30,cg,gamg,4,655.318
30,cg,gamg,5,660.34
30,bcgs,jacobi,1,315.419
30,bcgs,jacobi,2,314.59
30,bcgs,jacobi,3,314.491
30,bcgs,jacobi,4,314.351
30,bcgs,jacobi,5,314.458
30,bcgs,sor,1,211.169
30,bcgs,sor,2,210.673
30,bcgs,sor,3,210.897
30,bcgs,sor,4,210.48
30,bcgs,sor,5,210.493
30,bcgs,ilu,1,173.695
30,bcgs,ilu,2,160.764
30,bcgs,ilu,3,158.925
30,bcgs,ilu,4,157.74
30,bcgs,ilu,5,158.362
30,bcgs,icc,1,166.705
30,bcgs,icc,2,165.795
30,bcgs,icc,3,165.534
30,bcgs,icc,4,166.137
30,bcgs,icc,5,165.402
30,bcgs,gamg,1,777.103
30,bcgs,gamg,2,778.162
30,bcgs,gamg,3,778.98
30,bcgs,gamg,4,780.064
30,bcgs,gamg,5,781.455
30,gmres,jacobi,1,691.455
30,gmres,jacobi,2,689.383
30,gmres,jacobi,3,689.101
30,gmres,jacobi,4,689.4
30,gmres,jacobi,5,689.124
30,gmres,sor,1,317.796
30,gmres,sor,2,317.85
30,gmres,sor,3,317.693
30,gmres,sor,4,324.411
30,gmres,sor,5,324.587
30,gmres,ilu,1,322.412
30,gmres,ilu,2,322.937
30,gmres,ilu,3,310.466
30,gmres,ilu,4,310.069
30,gmres,ilu,5,309.768
30,gmres,icc,1,283.498
30,gmres,icc,2,283.586
30,gmres,icc,3,283.514
30,gmres,icc,4,283.71
30,gmres,icc,5,283.663
30,gmres,gamg,1,741.333
30,gmres,gamg,2,740.167
30,gmres,gamg,3,740.055
30,gmres,gamg,4,740.375
30,gmres,gamg,5,745.479
step,solver,pc,trial,runtime_ms
31,cg,jacobi,1,182.848
31,cg,jacobi,2,183.021
31,cg,jacobi,3,182.707
31,cg,jacobi,4,182.874
31,cg,jacobi,5,183.076
31,cg,sor,1,110.993
31,cg,sor,2,110.614
31,cg,sor,3,110.66
31,cg,sor,4,110.766
31,cg,sor,5,110.856
31,cg,ilu,1,130.064
31,cg,ilu,2,117.963
31,cg,ilu,3,112.416
31,cg,ilu,4,112.594
31,cg,ilu,5,112.479
31,cg,icc,1,113.814
31,cg,icc,2,113.789
31,cg,icc,3,113.919
31,cg,icc,4,113.993
31,cg,icc,5,113.997
31,cg,gamg,1,616.891
31,cg,gamg,2,635.108
31,cg,gamg,3,642.24
31,cg,gamg,4,649.272
31,cg,gamg,5,652.579
31,bcgs,jacobi,1,268.049
31,bcgs,jacobi,2,267.417
31,bcgs,jacobi,3,267.875
31,bcgs,jacobi,4,267.708
31,bcgs,jacobi,5,267.578
31,bcgs,sor,1,204.813
31,bcgs,sor,2,204.846
31,bcgs,sor,3,204.904
31,bcgs,sor,4,204.39
31,bcgs,sor,5,204.581
31,bcgs,ilu,1,188.691
31,bcgs,ilu,2,173.07
31,bcgs,ilu,3,171.215
31,bcgs,ilu,4,170.861
31,bcgs,ilu,5,171.19
31,bcgs,icc,1,167.12
31,bcgs,icc,2,168.009
31,bcgs,icc,3,167.97
31,bcgs,icc,4,166.791
31,bcgs,icc,5,167.747
31,bcgs,gamg,1,773.816
31,bcgs,gamg,2,774.401
31,bcgs,gamg,3,775.816
31,bcgs,gamg,4,777.213
31,bcgs,gamg,5,779.398
31,gmres,jacobi,1,691.725
31,gmres,jacobi,2,689.299
31,gmres,jacobi,3,689.231
31,gmres,jacobi,4,688.998
31,gmres,jacobi,5,688.982
31,gmres,sor,1,317.59
31,gmres,sor,2,317.375
31,gmres,sor,3,317.376
31,gmres,sor,4,317.546
31,gmres,sor,5,317.461
31,gmres,ilu,1,309.107
31,gmres,ilu,2,311.214
31,gmres,ilu,3,309.305
31,gmres,ilu,4,309.808
31,gmres,ilu,5,309.596
31,gmres,icc,1,283.209
31,gmres,icc,2,283.298
31,gmres,icc,3,283.289
31,gmres,icc,4,283.368
31,gmres,icc,5,283.008
31,gmres,gamg,1,740.04
31,gmres,gamg,2,738.118
31,gmres,gamg,3,738.67
31,gmres,gamg,4,738.684
31,gmres,gamg,5,738.49
step,solver,pc,trial,runtime_ms
32,cg,jacobi,1,175.039
32,cg,jacobi,2,175.722
32,cg,jacobi,3,175.89
32,cg,jacobi,4,176.026
32,cg,jacobi,5,175.972
32,cg,sor,1,110.519
32,cg,sor,2,110.092
32,cg,sor,3,110.12
32,cg,sor,4,110.254
32,cg,sor,5,110.353
32,cg,ilu,1,129.563
32,cg,ilu,2,114.525
32,cg,ilu,3,109.703
32,cg,ilu,4,109.949
32,cg,ilu,5,110.695
32,cg,icc,1,111.41
32,cg,icc,2,111.469
32,cg,icc,3,111.518
32,cg,icc,4,111.539
32,cg,icc,5,111.642
32,cg,gamg,1,659.818
32,cg,gamg,2,672.909
32,cg,gamg,3,678.723
32,cg,gamg,4,686.437
32,cg,gamg,5,689.929
32,bcgs,jacobi,1,287.09
32,bcgs,jacobi,2,286.661
32,bcgs,jacobi,3,286.304
32,bcgs,jacobi,4,286.655
32,bcgs,jacobi,5,286.887
32,bcgs,sor,1,188.059
32,bcgs,sor,2,187.931
32,bcgs,sor,3,187.921
32,bcgs,sor,4,187.82
32,bcgs,sor,5,187.772
32,bcgs,ilu,1,155.368
32,bcgs,ilu,2,141.013
32,bcgs,ilu,3,138.892
32,bcgs,ilu,4,139.091
32,bcgs,ilu,5,138.356
32,bcgs,icc,1,158.381
32,bcgs,icc,2,156.699
32,bcgs,icc,3,157.94
32,bcgs,icc,4,158.1
32,bcgs,icc,5,157.062
32,bcgs,gamg,1,675.758
32,bcgs,gamg,2,678.42
32,bcgs,gamg,3,680.514
32,bcgs,gamg,4,680.184
32,bcgs,gamg,5,682.869
32,gmres,jacobi,1,775.8
32,gmres,jacobi,2,776.868
32,gmres,jacobi,3,773.383
32,gmres,jacobi,4,773.238
32,gmres,jacobi,5,772.988
32,gmres,sor,1,317.67
32,gmres,sor,2,317.302
32,gmres,sor,3,317.305
32,gmres,sor,4,317.38
32,gmres,sor,5,317.854
32,gmres,ilu,1,311.708
32,gmres,ilu,2,314.335
32,gmres,ilu,3,313.545
32,gmres,ilu,4,313.201
32,gmres,ilu,5,313.327
32,gmres,icc,1,285.214
32,gmres,icc,2,284.97
32,gmres,icc,3,284.766
32,gmres,icc,4,284.96
32,gmres,icc,5,285.064
32,gmres,gamg,1,759.037
32,gmres,gamg,2,755.869
32,gmres,gamg,3,756.047
32,gmres,gamg,4,756.418
32,gmres,gamg,5,756.652
step,solver,pc,trial,runtime_ms
33,cg,jacobi,1,177.297
33,cg,jacobi,2,177.227
33,cg,jacobi,3,177.213
33,cg,jacobi,4,177.347
33,cg,jacobi,5,177.297
33,cg,sor,1,110.903
33,cg,sor,2,110.56
33,cg,sor,3,110.584
33,cg,sor,4,110.589
33,cg,sor,5,110.582
33,cg,ilu,1,125.687
33,cg,ilu,2,114.771
33,cg,ilu,3,109.938
33,cg,ilu,4,109.865
33,cg,ilu,5,110.428
33,cg,icc,1,111.047
33,cg,icc,2,111.162
33,cg,icc,3,111.112
33,cg,icc,4,111.283
33,cg,icc,5,111.134
33,cg,gamg,1,666.252
33,cg,gamg,2,681.316
33,cg,gamg,3,688.968
33,cg,gamg,4,694.468
33,cg,gamg,5,698.157
33,bcgs,jacobi,1,294.562
33,bcgs,jacobi,2,293.701
33,bcgs,jacobi,3,294.269
33,bcgs,jacobi,4,294.373
33,bcgs,jacobi,5,295.508
33,bcgs,sor,1,195.464
33,bcgs,sor,2,195.304
33,bcgs,sor,3,194.948
33,bcgs,sor,4,195.066
33,bcgs,sor,5,194.984
33,bcgs,ilu,1,188.754
33,bcgs,ilu,2,174.511
33,bcgs,ilu,3,173.317
33,bcgs,ilu,4,172.997
33,bcgs,ilu,5,171.546
33,bcgs,icc,1,168.853
33,bcgs,icc,2,169.702
33,bcgs,icc,3,167.258
33,bcgs,icc,4,167.767
33,bcgs,icc,5,166.967
33,bcgs,gamg,1,652.782
33,bcgs,gamg,2,653.192
33,bcgs,gamg,3,652.995
33,bcgs,gamg,4,655.112
33,bcgs,gamg,5,655.76
33,gmres,jacobi,1,780.442
33,gmres,jacobi,2,778.008
33,gmres,jacobi,3,777.954
33,gmres,jacobi,4,778.316
33,gmres,jacobi,5,778.251
33,gmres,sor,1,318.368
33,gmres,sor,2,318.2
33,gmres,sor,3,318.295
33,gmres,sor,4,318.105
33,gmres,sor,5,318.091
33,gmres,ilu,1,312.438
33,gmres,ilu,2,312.25
33,gmres,ilu,3,312.716
33,gmres,ilu,4,312.959
33,gmres,ilu,5,312.594
33,gmres,icc,1,286.086
33,gmres,icc,2,286.235
33,gmres,icc,3,286.261
33,gmres,icc,4,286.332
33,gmres,icc,5,286.338
33,gmres,gamg,1,762.043
33,gmres,gamg,2,760.768
33,gmres,gamg,3,760.933
33,gmres,gamg,4,761.45
33,gmres,gamg,5,761.291
step,solver,pc,trial,runtime_ms
34,cg,jacobi,1,175.876
34,cg,jacobi,2,176.21
34,cg,jacobi,3,176.305
34,cg,jacobi,4,176.399
34,cg,jacobi,5,176.37
34,cg,sor,1,110.658
34,cg,sor,2,110.238
34,cg,sor,3,110.355
34,cg,sor,4,110.498
34,cg,sor,5,110.584
34,cg,ilu,1,128.69
34,cg,ilu,2,117.129
34,cg,ilu,3,111.14
34,cg,ilu,4,112.203
34,cg,ilu,5,112.026
34,cg,icc,1,113.344
34,cg,icc,2,113.386
34,cg,icc,3,113.505
34,cg,icc,4,113.41
34,cg,icc,5,113.485
34,cg,gamg,1,664.709
34,cg,gamg,2,677.485
34,cg,gamg,3,683.622
34,cg,gamg,4,693.819
34,cg,gamg,5,697.558
34,bcgs,jacobi,1,289.625
34,bcgs,jacobi,2,288.659
34,bcgs,jacobi,3,289.197
34,bcgs,jacobi,4,288.542
34,bcgs,jacobi,5,288.905
34,bcgs,sor,1,197.727
34,bcgs,sor,2,197.195
34,bcgs,sor,3,197.18
34,bcgs,sor,4,197.349
34,bcgs,sor,5,197.387
34,bcgs,ilu,1,159.823
34,bcgs,ilu,2,148.542
34,bcgs,ilu,3,147.377
34,bcgs,ilu,4,146.277
34,bcgs,ilu,5,146.78
34,bcgs,icc,1,169.398
34,bcgs,icc,2,169.354
34,bcgs,icc,3,168.515
34,bcgs,icc,4,169.703
34,bcgs,icc,5,168.905
34,bcgs,gamg,1,651.048
34,bcgs,gamg,2,654.768
34,bcgs,gamg,3,655.072
34,bcgs,gamg,4,656.171
34,bcgs,gamg,5,657.283
34,gmres,jacobi,1,781.006
34,gmres,jacobi,2,778.631
34,gmres,jacobi,3,778.81
34,gmres,jacobi,4,778.538
34,gmres,jacobi,5,778.717
34,gmres,sor,1,319.334
